user_id,username,password_hash,full_name,role,state,district,status,created_at
USR-00109,do_0025_kurnool,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kurnool, Andhra Pradesh)",DISTRICT_OFFICER,Andhra Pradesh,Kurnool,Active,2024-01-10 10:00:00
USR-00110,do_0026_anjaw,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Anjaw, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Anjaw,Active,2024-01-10 10:00:00
USR-00111,do_0027_changlang,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Changlang, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Changlang,Active,2024-01-10 10:00:00
USR-00112,do_0028_dibangvalley,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dibang Valley, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Dibang Valley,Active,2024-01-10 10:00:00
USR-00113,do_0029_eastkameng,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (East Kameng, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,East Kameng,Active,2024-01-10 10:00:00
USR-00114,do_0030_eastsiang,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (East Siang, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,East Siang,Active,2024-01-10 10:00:00
USR-00115,do_0031_kamle,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kamle, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Kamle,Active,2024-01-10 10:00:00
USR-00116,do_0032_kradaadi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kra Daadi, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Kra Daadi,Active,2024-01-10 10:00:00
USR-00117,do_0033_kurungkumey,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kurung Kumey, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Kurung Kumey,Active,2024-01-10 10:00:00
USR-00118,do_0034_leparada,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Lepa Rada, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Lepa Rada,Active,2024-01-10 10:00:00
USR-00119,do_0035_lohit,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Lohit, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Lohit,Active,2024-01-10 10:00:00
USR-00120,do_0036_longding,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Longding, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Longding,Active,2024-01-10 10:00:00
USR-00121,do_0037_lowerdibangv,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Lower Dibang Valley, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Lower Dibang Valley,Active,2024-01-10 10:00:00
USR-00122,do_0038_lowersubansi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Lower Subansiri, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Lower Subansiri,Active,2024-01-10 10:00:00
USR-00123,do_0039_namsai,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Namsai, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Namsai,Active,2024-01-10 10:00:00
USR-00124,do_0040_pakkekessang,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Pakke Kessang, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Pakke Kessang,Active,2024-01-10 10:00:00
USR-00125,do_0041_papumpare,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Papum Pare, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Papum Pare,Active,2024-01-10 10:00:00
USR-00126,do_0042_shiyomi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Shi Yomi, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Shi Yomi,Active,2024-01-10 10:00:00
USR-00127,do_0043_siang,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Siang, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Siang,Active,2024-01-10 10:00:00
USR-00128,do_0044_tawang,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Tawang, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Tawang,Active,2024-01-10 10:00:00
USR-00129,do_0045_tirap,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Tirap, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Tirap,Active,2024-01-10 10:00:00
USR-00130,do_0046_uppersiang,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Upper Siang, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Upper Siang,Active,2024-01-10 10:00:00
USR-00131,do_0047_uppersubansi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Upper Subansiri, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Upper Subansiri,Active,2024-01-10 10:00:00
USR-00132,do_0048_westkameng,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (West Kameng, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,West Kameng,Active,2024-01-10 10:00:00
USR-00133,do_0049_westsiang,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (West Siang, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,West Siang,Active,2024-01-10 10:00:00
USR-00134,do_0050_itanagar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Itanagar, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Itanagar,Active,2024-01-10 10:00:00
USR-00135,do_0051_bichom,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bichom, Arunachal Pradesh)",DISTRICT_OFFICER,Arunachal Pradesh,Bichom,Active,2024-01-10 10:00:00
USR-00136,do_0052_bajali,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bajali, Assam)",DISTRICT_OFFICER,Assam,Bajali,Active,2024-01-10 10:00:00
USR-00137,do_0053_baksa,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Baksa, Assam)",DISTRICT_OFFICER,Assam,Baksa,Active,2024-01-10 10:00:00
USR-00138,do_0054_barpeta,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Barpeta, Assam)",DISTRICT_OFFICER,Assam,Barpeta,Active,2024-01-10 10:00:00
USR-00139,do_0055_biswanath,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Biswanath, Assam)",DISTRICT_OFFICER,Assam,Biswanath,Active,2024-01-10 10:00:00
USR-00140,do_0056_bongaigaon,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bongaigaon, Assam)",DISTRICT_OFFICER,Assam,Bongaigaon,Active,2024-01-10 10:00:00
USR-00141,do_0057_cachar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Cachar, Assam)",DISTRICT_OFFICER,Assam,Cachar,Active,2024-01-10 10:00:00
USR-00142,do_0058_charaideo,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Charaideo, Assam)",DISTRICT_OFFICER,Assam,Charaideo,Active,2024-01-10 10:00:00
USR-00143,do_0059_chirang,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Chirang, Assam)",DISTRICT_OFFICER,Assam,Chirang,Active,2024-01-10 10:00:00
USR-00144,do_0060_darrang,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Darrang, Assam)",DISTRICT_OFFICER,Assam,Darrang,Active,2024-01-10 10:00:00
USR-00145,do_0061_dhemaji,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dhemaji, Assam)",DISTRICT_OFFICER,Assam,Dhemaji,Active,2024-01-10 10:00:00
USR-00146,do_0062_dhubri,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dhubri, Assam)",DISTRICT_OFFICER,Assam,Dhubri,Active,2024-01-10 10:00:00
USR-00147,do_0063_dibrugarh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dibrugarh, Assam)",DISTRICT_OFFICER,Assam,Dibrugarh,Active,2024-01-10 10:00:00
USR-00148,do_0064_dimahasao,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dima Hasao, Assam)",DISTRICT_OFFICER,Assam,Dima Hasao,Active,2024-01-10 10:00:00
USR-00149,do_0065_goalpara,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Goalpara, Assam)",DISTRICT_OFFICER,Assam,Goalpara,Active,2024-01-10 10:00:00
USR-00150,do_0066_golaghat,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Golaghat, Assam)",DISTRICT_OFFICER,Assam,Golaghat,Active,2024-01-10 10:00:00
USR-00151,do_0067_hailakandi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Hailakandi, Assam)",DISTRICT_OFFICER,Assam,Hailakandi,Active,2024-01-10 10:00:00
USR-00152,do_0068_hojai,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Hojai, Assam)",DISTRICT_OFFICER,Assam,Hojai,Active,2024-01-10 10:00:00
USR-00153,do_0069_jorhat,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jorhat, Assam)",DISTRICT_OFFICER,Assam,Jorhat,Active,2024-01-10 10:00:00
USR-00154,do_0070_kamrup,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kamrup, Assam)",DISTRICT_OFFICER,Assam,Kamrup,Active,2024-01-10 10:00:00
USR-00155,do_0071_kamrupmetrop,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kamrup Metropolitan, Assam)",DISTRICT_OFFICER,Assam,Kamrup Metropolitan,Active,2024-01-10 10:00:00
USR-00156,do_0072_karbianglong,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Karbi Anglong, Assam)",DISTRICT_OFFICER,Assam,Karbi Anglong,Active,2024-01-10 10:00:00
USR-00157,do_0073_karimganj,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Karimganj, Assam)",DISTRICT_OFFICER,Assam,Karimganj,Active,2024-01-10 10:00:00
USR-00158,do_0074_kokrajhar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kokrajhar, Assam)",DISTRICT_OFFICER,Assam,Kokrajhar,Active,2024-01-10 10:00:00
USR-00159,do_0075_lakhimpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Lakhimpur, Assam)",DISTRICT_OFFICER,Assam,Lakhimpur,Active,2024-01-10 10:00:00
USR-00160,do_0076_majuli,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Majuli, Assam)",DISTRICT_OFFICER,Assam,Majuli,Active,2024-01-10 10:00:00
USR-00161,do_0077_morigaon,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Morigaon, Assam)",DISTRICT_OFFICER,Assam,Morigaon,Active,2024-01-10 10:00:00
USR-00162,do_0078_nagaon,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nagaon, Assam)",DISTRICT_OFFICER,Assam,Nagaon,Active,2024-01-10 10:00:00
USR-00163,do_0079_nalbari,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nalbari, Assam)",DISTRICT_OFFICER,Assam,Nalbari,Active,2024-01-10 10:00:00
USR-00164,do_0080_sivasagar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sivasagar, Assam)",DISTRICT_OFFICER,Assam,Sivasagar,Active,2024-01-10 10:00:00
USR-00165,do_0081_sonitpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sonitpur, Assam)",DISTRICT_OFFICER,Assam,Sonitpur,Active,2024-01-10 10:00:00
USR-00166,do_0082_southsalmara,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (South Salmara-Mankachar, Assam)",DISTRICT_OFFICER,Assam,South Salmara-Mankachar,Active,2024-01-10 10:00:00
USR-00167,do_0083_tinsukia,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Tinsukia, Assam)",DISTRICT_OFFICER,Assam,Tinsukia,Active,2024-01-10 10:00:00
USR-00168,do_0084_udalguri,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Udalguri, Assam)",DISTRICT_OFFICER,Assam,Udalguri,Active,2024-01-10 10:00:00
USR-00169,do_0085_westkarbiang,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (West Karbi Anglong, Assam)",DISTRICT_OFFICER,Assam,West Karbi Anglong,Active,2024-01-10 10:00:00
USR-00170,do_0086_araria,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Araria, Bihar)",DISTRICT_OFFICER,Bihar,Araria,Active,2024-01-10 10:00:00
USR-00171,do_0087_arwal,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Arwal, Bihar)",DISTRICT_OFFICER,Bihar,Arwal,Active,2024-01-10 10:00:00
USR-00172,do_0088_aurangabad,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Aurangabad, Bihar)",DISTRICT_OFFICER,Bihar,Aurangabad,Active,2024-01-10 10:00:00
USR-00173,do_0089_banka,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Banka, Bihar)",DISTRICT_OFFICER,Bihar,Banka,Active,2024-01-10 10:00:00
USR-00174,do_0090_begusarai,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Begusarai, Bihar)",DISTRICT_OFFICER,Bihar,Begusarai,Active,2024-01-10 10:00:00
USR-00175,do_0091_bhagalpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bhagalpur, Bihar)",DISTRICT_OFFICER,Bihar,Bhagalpur,Active,2024-01-10 10:00:00
USR-00176,do_0092_bhojpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bhojpur, Bihar)",DISTRICT_OFFICER,Bihar,Bhojpur,Active,2024-01-10 10:00:00
USR-00177,do_0093_buxar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Buxar, Bihar)",DISTRICT_OFFICER,Bihar,Buxar,Active,2024-01-10 10:00:00
USR-00178,do_0094_darbhanga,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Darbhanga, Bihar)",DISTRICT_OFFICER,Bihar,Darbhanga,Active,2024-01-10 10:00:00
USR-00179,do_0095_eastchampara,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (East Champaran, Bihar)",DISTRICT_OFFICER,Bihar,East Champaran,Active,2024-01-10 10:00:00
USR-00180,do_0096_gaya,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Gaya, Bihar)",DISTRICT_OFFICER,Bihar,Gaya,Active,2024-01-10 10:00:00
USR-00181,do_0097_gopalganj,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Gopalganj, Bihar)",DISTRICT_OFFICER,Bihar,Gopalganj,Active,2024-01-10 10:00:00
USR-00182,do_0098_jamui,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jamui, Bihar)",DISTRICT_OFFICER,Bihar,Jamui,Active,2024-01-10 10:00:00
USR-00183,do_0099_jehanabad,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jehanabad, Bihar)",DISTRICT_OFFICER,Bihar,Jehanabad,Active,2024-01-10 10:00:00
USR-00184,do_0100_kaimur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kaimur, Bihar)",DISTRICT_OFFICER,Bihar,Kaimur,Active,2024-01-10 10:00:00
USR-00185,do_0101_katihar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Katihar, Bihar)",DISTRICT_OFFICER,Bihar,Katihar,Active,2024-01-10 10:00:00
USR-00186,do_0102_khagaria,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Khagaria, Bihar)",DISTRICT_OFFICER,Bihar,Khagaria,Active,2024-01-10 10:00:00
USR-00187,do_0103_kishanganj,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kishanganj, Bihar)",DISTRICT_OFFICER,Bihar,Kishanganj,Active,2024-01-10 10:00:00
USR-00188,do_0104_lakhisarai,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Lakhisarai, Bihar)",DISTRICT_OFFICER,Bihar,Lakhisarai,Active,2024-01-10 10:00:00
USR-00189,do_0105_madhepura,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Madhepura, Bihar)",DISTRICT_OFFICER,Bihar,Madhepura,Active,2024-01-10 10:00:00
USR-00190,do_0106_madhubani,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Madhubani, Bihar)",DISTRICT_OFFICER,Bihar,Madhubani,Active,2024-01-10 10:00:00
USR-00191,do_0107_munger,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Munger, Bihar)",DISTRICT_OFFICER,Bihar,Munger,Active,2024-01-10 10:00:00
USR-00192,do_0108_muzaffarpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Muzaffarpur, Bihar)",DISTRICT_OFFICER,Bihar,Muzaffarpur,Active,2024-01-10 10:00:00
USR-00193,do_0109_nalanda,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nalanda, Bihar)",DISTRICT_OFFICER,Bihar,Nalanda,Active,2024-01-10 10:00:00
USR-00194,do_0110_nawada,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nawada, Bihar)",DISTRICT_OFFICER,Bihar,Nawada,Active,2024-01-10 10:00:00
USR-00195,do_0111_patna,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Patna, Bihar)",DISTRICT_OFFICER,Bihar,Patna,Active,2024-01-10 10:00:00
USR-00196,do_0112_purnia,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Purnia, Bihar)",DISTRICT_OFFICER,Bihar,Purnia,Active,2024-01-10 10:00:00
USR-00197,do_0113_rohtas,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Rohtas, Bihar)",DISTRICT_OFFICER,Bihar,Rohtas,Active,2024-01-10 10:00:00
USR-00198,do_0114_saharsa,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Saharsa, Bihar)",DISTRICT_OFFICER,Bihar,Saharsa,Active,2024-01-10 10:00:00
USR-00199,do_0115_samastipur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Samastipur, Bihar)",DISTRICT_OFFICER,Bihar,Samastipur,Active,2024-01-10 10:00:00
USR-00200,do_0116_saran,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Saran, Bihar)",DISTRICT_OFFICER,Bihar,Saran,Active,2024-01-10 10:00:00
USR-00201,do_0117_sheikhpura,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sheikhpura, Bihar)",DISTRICT_OFFICER,Bihar,Sheikhpura,Active,2024-01-10 10:00:00
USR-00202,do_0118_sheohar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sheohar, Bihar)",DISTRICT_OFFICER,Bihar,Sheohar,Active,2024-01-10 10:00:00
USR-00203,do_0119_sitamarhi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sitamarhi, Bihar)",DISTRICT_OFFICER,Bihar,Sitamarhi,Active,2024-01-10 10:00:00
USR-00204,do_0120_siwan,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Siwan, Bihar)",DISTRICT_OFFICER,Bihar,Siwan,Active,2024-01-10 10:00:00
USR-00205,do_0121_supaul,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Supaul, Bihar)",DISTRICT_OFFICER,Bihar,Supaul,Active,2024-01-10 10:00:00
USR-00206,do_0122_vaishali,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Vaishali, Bihar)",DISTRICT_OFFICER,Bihar,Vaishali,Active,2024-01-10 10:00:00
USR-00207,do_0123_westchampara,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (West Champaran, Bihar)",DISTRICT_OFFICER,Bihar,West Champaran,Active,2024-01-10 10:00:00
USR-00208,do_0124_balod,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Balod, Chhattisgarh)",DISTRICT_OFFICER,Chhattisgarh,Balod,Active,2024-01-10 10:00:00
USR-00209,do_0125_balodabazar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Baloda Bazar, Chhattisgarh)",DISTRICT_OFFICER,Chhattisgarh,Baloda Bazar,Active,2024-01-10 10:00:00
USR-00210,do_0126_balrampur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Balrampur, Chhattisgarh)",DISTRICT_OFFICER,Chhattisgarh,Balrampur,Active,2024-01-10 10:00:00
